"compnos","naturecode","incident_type_description","main_crimecode","reptdistrict","reportingarea","fromdate","weapontype","shooting","domestic","shift","year","month","day_week","ucrpart","x","y","streetname","xstreetname","location"
"None","UNCONS","Medical Assistance","MedAssist","C11","402","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","773599.0","2930000.0","BAILEY ST","NULL","(42.2846656832226, -71.0660218713165)"
"None","IVPER","Aggravated Assault","04xx","B3","456","2015-07-24T00:00:00","Other","False","False","None","2015","7","Friday","Part One","770005.0","2940000.0","GREENWOOD ST","NULL","(42.3026212968272, -71.0791839857262)"
"None","IVMV","Towed","Towed","D4","619","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","767367.0","2950000.0","WESTLAND AVE","NULL","(42.3437645842828, -71.0886686478498)"
"None","INVEST","Medical Assistance","MedAssist","C6","915","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","777515.0","2950000.0","E NINTH ST","NULL","(42.3321428408638, -71.0512135796978)"
"None","BE","Larceny From Motor Vehicle","06MV","B2","295","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part One","768120.0","2940000.0","CIRCUIT ST","NULL","(42.3234805186111, -71.0860167856205)"
"None","BE","Larceny From Motor Vehicle","06MV","NULL","26","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part One","780350.0","2960000.0","BORDER ST","NULL","(42.3822915441218, -71.0403642429881)"
"None","BE","Offenses Against Child/Family","20xx","D14","807","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Two","754335.0","2960000.0","SOLDIERS FIELD RD","NULL","(42.3642866455193, -71.1367563601931)"
"None","NULL","Larceny","06xx","B2","585","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part One","768214.0","2950000.0","CALUMET ST","NULL","(42.3286628313796, -71.0856340202217)"
"None","BE","Residential Burglary","05RB","E5","746","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part One","745796.0","2930000.0","ANDERER LN","NULL","(42.2932759363306, -71.1687234694387)"
"None","CD11","Warrant Arrests","Arrest","C6","207","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","778776.0","2950000.0","COURTHOUSE WAY","NULL","(42.3540484301398, -71.0463902404863)"
"None","IVMV","Other","OTHER","NULL","96","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Two","777571.0","2960000.0","E INDIA ROW","NULL","(42.3579479162729, -71.050822188495)"
"None","I00040","Robbery","03xx","D14","771","2015-07-24T00:00:00","Other","False","False","None","2015","7","Friday","Part One","749353.0","2950000.0","WASHINGTON ST","NULL","(42.3491108939928, -71.1552734310302)"
"None","AB","Simple Assault","08xx","A1","102","2015-07-24T00:00:00","Personal Weapon (hand  foot  etc.)","False","False","None","2015","7","Friday","Part Two","775004.0","2960000.0","BROMFIELD ST","NULL","(42.3567584507952, -71.0603292894403)"
"None","I00027","Missing Person Reported","PersMiss","B2","911","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","766166.0","2950000.0","ANNUNCIATION RD","NULL","(42.3350621771474, -71.0931678129203)"
"None","INJ","Medical Assistance","MedAssist","B3","474","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","764334.0","2920000.0","ORLANDO ST","NULL","(42.2733107703967, -71.1003335915217)"
"None","INVEST","Simple Assault","08xx","C6","186","2015-07-24T00:00:00","Personal Weapon (hand  foot  etc.)","False","False","None","2015","7","Friday","Part Two","773584.0","2940000.0","MASSACHUSETTS AVE","NULL","(42.3255380103557, -71.0657959223397)"
"None","DISTRB","Other","OTHER","B3","444","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Two","768409.0","2930000.0","ESMOND ST","NULL","(42.2986198850809, -71.0851100425447)"
"None","BE","Residential Burglary","05RB","D4","618","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part One","767006.0","2950000.0","HEMENWAY ST","NULL","(42.343583179222, -71.0900035356523)"
"None","IVMV","Towed","Towed","D4","140","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","767576.0","2950000.0","MARLBOROUGH ST","NULL","(42.3503875970429, -71.0878528965811)"
"None","IVMV","Towed","Towed","D4","140","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","767886.0","2950000.0","COMMONWEALTH AVE","NULL","(42.3497765206234, -71.0867087582797)"
"None","IVMV","Auto Theft","07xx","C11","347","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part One","775244.0","2940000.0","LEEDSVILLE ST","NULL","(42.3049279527163, -71.0597993212469)"
"None","AB","Simple Assault","08xx","E13","646","2015-07-24T00:00:00","Other","False","False","None","2015","7","Friday","Part Two","761012.0","2940000.0","SEDGWICK ST","NULL","(42.3085154620038, -71.1123898066791)"
"None","VAND","Aggravated Assault","04xx","C6","186","2015-07-24T00:00:00","Other","False","False","None","2015","7","Friday","Part One","774277.0","2940000.0","ALLSTATE RD","NULL","(42.3280996597091, -71.0632167611185)"
"None","IVPER","Investigate Person","InvPer","B3","466","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","766166.0","2930000.0","GOODALE RD","NULL","(42.2836283029445, -71.0934955283714)"
"None","NULL","Fraud","11xx","A7","28","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Two","781136.0","2960000.0","PARIS ST","NULL","(42.372483339874, -71.0375237555303)"
"None","STAB","Aggravated Assault","04xx","B3","457","2015-07-24T00:00:00","Knife/Cutting Instrument","False","False","None","2015","7","Friday","Part One","768192.0","2930000.0","BLUE HILL AVE","NULL","(42.3008226714275, -71.0858987326809)"
"None","TS","Drug Violation","18xx","C11","436","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Two","772183.0","2930000.0","WASHINGTON ST","NULL","(42.2890847204309, -71.0712218089856)"
"None","UNCONS","Medical Assistance","MedAssist","E18","545","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","757106.0","2920000.0","MYOPIA RD","NULL","(42.2630181799766, -71.1270982112893)"
"None","UNKEMS","Medical Assistance","MedAssist","E5","672","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","755863.0","2930000.0","S FAIRVIEW ST","NULL","(42.2878123251508, -71.1315472114027)"
"None","VAND","Vandalism","14xx","C6","186","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Two","773584.0","2940000.0","MASSACHUSETTS AVE","NULL","(42.3255380103557, -71.0657959223397)"
"None","VAND","Vandalism","14xx","B3","456","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Two","769848.0","2940000.0","ERIE ST","NULL","(42.3027211430407, -71.0797616679539)"
"None","BE","Larceny From Motor Vehicle","06MV","A15","37","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part One","771644.0","2970000.0","MAIN ST","NULL","(42.3841561247915, -71.0725728801579)"
"None","NULL","Fraud","11xx","A1","103","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Two","775382.0","2960000.0","WASHINGTON ST","NULL","(42.3568007433308, -71.0589302573873)"
"None","UNK","Medical Assistance","MedAssist","D14","794","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","755064.0","2950000.0","COMMONWEALTH AVE","NULL","(42.349065773065, -71.1341469624778)"
"None","VIORDR","Restraining Order Violations","Restrain","B2","238","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Two","773387.0","2940000.0","WENDOVER ST","NULL","(42.3182043359798, -71.0665728713005)"
"None","I00027","Investigate Person","InvPer","A15","38","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","777671.0","2960000.0","FIRST AVE","NULL","(42.3774976272293, -71.0503121957977)"
"None","VAND","Vandalism","14xx","C11","360","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Two","774691.0","2930000.0","MELVILLE AVE","NULL","(42.295942385909, -71.061906444775)"
"None","PROP","Property Found","PropFound","E13","640","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","761494.0","2940000.0","CHESTNUT AVE","NULL","(42.3121802602191, -71.1105879554746)"
"None","BE","Larceny From Motor Vehicle","06MV","D14","772","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part One","749005.0","2950000.0","MICHAEL RD","NULL","(42.3464248078341, -71.1565734664671)"
"None","AB","Simple Assault","08xx","A7","12","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Two","788041.0","2970000.0","SARATOGA ST","NULL","(42.3857436781155, -71.0118695651197)"
"None","NULL","Larceny","06xx","B3","442","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part One","768578.0","2930000.0","TALBOT AVE","NULL","(42.2938964808347, -71.0845157631599)"
"None","NULL","Larceny","06xx","B2","587","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part One","764408.0","2950000.0","TREMONT ST","NULL","(42.3323905007643, -71.0996833011524)"
"None","ALARM","Investigate Property","InvProp","E18","486","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","763132.0","2920000.0","RUSKINDALE RD","NULL","(42.2670169583463, -71.1048138776661)"
"None","IVPER","Larceny","06xx","C11","361","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part One","773537.0","2930000.0","MELVILLE AVE","NULL","(42.2948154037067, -71.0661786850843)"
"None","NULL","Property Lost","PropLost","A1","93","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","776082.0","2960000.0","BLACKSTONE ST","NULL","(42.3616519602127, -71.0563052905567)"
"None","NULL","Counterfeiting","10xx","D4","166","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Two","772388.0","2950000.0","UNION PARK ST","NULL","(42.3417422754252, -71.0701100436589)"
"None","ARMROB","Robbery","03xx","E18","492","2015-07-24T00:00:00","Knife/Cutting Instrument","False","False","None","2015","7","Friday","Part One","760573.0","2920000.0","TACOMA ST","NULL","(42.2678829583894, -71.1142628636732)"
"None","ARREST","Aggravated Assault","04xx","C11","378","2015-07-24T00:00:00","Knife/Cutting Instrument","False","False","None","2015","7","Friday","Part One","776980.0","2930000.0","NAHANT AVE","NULL","(42.2877269073439, -71.0535056796679)"
"None","ARREST","Firearm Violations","15xx","C11","396","2015-07-24T00:00:00","Firearm","False","False","None","2015","7","Friday","Part Two","774187.0","2930000.0","SANTUIT ST","NULL","(42.2904243827348, -71.0638073963175)"
"None","NIDV","Disorderly Conduct","24xx","C6","936","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Two","776824.0","2950000.0","CROWLEY-ROGERS WAY","NULL","(42.3394114490271, -71.0537146147426)"
"None","BE","Vandalism","14xx","D4","270","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Two","771079.0","2950000.0","ALBANY ST","NULL","(42.3324189559482, -71.0750131542197)"
"None","NULL","Larceny","06xx","E5","560","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part One","756626.0","2930000.0","WASHINGTON ST","NULL","(42.2858813768435, -71.1287403976538)"
"None","NIDV","Simple Assault","08xx","B2","331","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Two","772542.0","2940000.0","COLUMBIA RD","NULL","(42.311631198951, -71.0697431563161)"
"None","VAND","Vandalism","14xx","B2","605","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Two","762236.0","2950000.0","ELDORA ST","NULL","(42.3312855327845, -71.1077249611419)"
"None","NULL","Larceny","06xx","E18","519","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part One","759032.0","2920000.0","RIVER ST","NULL","(42.2571914947216, -71.1200177569089)"
"None","ARREST","Warrant Arrests","Arrest","B2","304","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","765545.0","2940000.0","DIMOCK ST","NOTRE DAME ST","(42.3190939784296, -71.0955664762157)"
"None","MVA","Violations","VAL","E18","503","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Two","760689.0","2930000.0","AMERICAN LEGION HWY","NULL","(42.2831471277734, -71.1137415293496)"
"None","MVA","Motor Vehicle Accident Response","MVAcc","E18","489","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","761590.0","2920000.0","WOOD AVE","NULL","(42.2656320924931, -71.1105169226356)"
"None","MVA","Motor Vehicle Accident Response","MVAcc","E13","606","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","761954.0","2940000.0","HEATH ST","NULL","(42.3276008112118, -71.1087887289103)"
"None","NULL","Larceny","06xx","D4","129","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part One","771895.0","2950000.0","BOYLSTON ST","NULL","(42.3515707591765, -71.0718659905576)"
"None","BE","Residential Burglary","05RB","E18","501","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part One","759480.0","2930000.0","DESTEFANO RD","NULL","(42.2836752937771, -71.1182035499852)"
"None","BE","Vandalism","14xx","B2","324","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Two","770742.0","2940000.0","BROOKFORD ST","NULL","(42.3184069537582, -71.076354107748)"
"None","NULL","Larceny","06xx","B2","257","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part One","773741.0","2940000.0","COLUMBIA RD","NULL","(42.3168597544857, -71.0652751318071)"
"None","NULL","Larceny","06xx","A1","117","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part One","774094.0","2950000.0","STUART ST","NULL","(42.3510310469059, -71.0637333089936)"
"None","FIGHT","Aggravated Assault","04xx","B3","426","2015-07-24T00:00:00","Other","False","False","None","2015","7","Friday","Part One","766145.0","2920000.0","BLUE HILL AVE","NULL","(42.2682019709828, -71.0936734412821)"
"None","NULL","Investigate Person","InvPer","E5","694","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","747958.0","2930000.0","VFW PKWY","NULL","(42.2941318745757, -71.1607281544452)"
"None","DVIP","Simple Assault","08xx","A15","59","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Two","773899.0","2960000.0","UNION ST","NULL","(42.3743589578338, -71.0642945961682)"
"None","DVIP","Simple Assault","08xx","B2","296","2015-07-24T00:00:00","Other","False","False","None","2015","7","Friday","Part Two","769626.0","2940000.0","COPELAND ST","NULL","(42.3223836956044, -71.0804542009664)"
"None","NULL","Fraud","11xx","E18","532","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Two","755242.0","2910000.0","READVILLE ST","NULL","(42.2431689850525, -71.1340989319326)"
"None","IVPREM","Investigate Property","InvProp","E13","574","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","763200.0","2940000.0","WASHINGTON ST","NULL","(42.3097185698214, -71.1042943159039)"
"None","EDP","Investigate Person","InvPer","D4","618","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","766787.0","2950000.0","HEMENWAY ST","NULL","(42.3414660965441, -71.0908278144593)"
"None","EDP","Investigate Person","InvPer","E18","487","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","763040.0","2920000.0","WINBOROUGH ST","NULL","(42.2654826571397, -71.1051612446866)"
"None","FIRE","Fire Related Reports","Fire","D4","152","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","771720.0","2950000.0","TREMONT ST","NULL","(42.3434655912688, -71.0725674796385)"
"None","FIRE","Fire Related Reports","Fire","E13","510","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","762663.0","2940000.0","FOREST HILLS ST","NULL","(42.3013572535748, -71.1063307407717)"
"None","IVMV","Towed","Towed","E13","639","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","761447.0","2940000.0","PARLEY AVE","NULL","(42.3140686608754, -71.110749803495)"
"None","BE","Larceny From Motor Vehicle","06MV","A15","50","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part One","771016.0","2960000.0","SPICE ST","NULL","(42.3829816450418, -71.0749060628687)"
"None","IVPER","Simple Assault","08xx","C11","337","2015-07-24T00:00:00","Personal Weapon (hand  foot  etc.)","False","False","None","2015","7","Friday","Part Two","771482.0","2940000.0","OLNEY ST","NULL","(42.3051277249094, -71.0737074810904)"
"None","IVMV","Auto Theft","07xx","C6","220","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part One","779203.0","2950000.0","LINDEN ST","NULL","(42.3340480949531, -71.0449553175488)"
"None","NIDV","Simple Assault","08xx","E18","536","2015-07-24T00:00:00","Other","False","False","None","2015","7","Friday","Part Two","752261.0","2920000.0","DODGE RD","NULL","(42.2519908020265, -71.1450606689556)"
"None","I00027","Missing Person Reported","PersMiss","C11","257","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","774318.0","2940000.0","CUSHING AVE","NULL","(42.3136418272415, -71.0631649279924)"
"None","MVA","Motor Vehicle Accident Response","MVAcc","C11","402","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","773157.0","2930000.0","FULLER ST","NULL","(42.2831437779463, -71.0676645468347)"
"None","MVA","Motor Vehicle Accident Response","MVAcc","B2","178","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","772205.0","2950000.0","MASSACHUSETTS AVE","NULL","(42.3315214803528, -71.0708530691919)"
"None","IVPER","Investigate Person","InvPer","A1","76","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","774941.0","2960000.0","CANAL ST","NULL","(42.3648952776522, -71.0605024877511)"
"None","MVA","Motor Vehicle Accident Response","MVAcc","A1","77","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","774995.0","2960000.0","MERRIMAC ST","NULL","(42.3631082595405, -71.0603151366923)"
"None","IVPER","Investigate Person","InvPer","B2","281","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","769410.0","2950000.0","DUDLEY ST","NULL","(42.3284914271633, -71.081212530005)"
"None","IVPER","Medical Assistance","MedAssist","C6","186","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","774612.0","2940000.0","ALLSTATE RD","NULL","(42.3269664662143, -71.0619860693783)"
"None","IVPER","Medical Assistance","MedAssist","C6","216","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","777710.0","2950000.0","DORCHESTER ST","NULL","(42.3332672152733, -71.0504812009036)"
"None","MVA","Motor Vehicle Accident Response","MVAcc","E18","495","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","758624.0","2920000.0","HYDE PARK AVE","NULL","(42.2633777550061, -71.121489970442)"
"None","SSA","Ballistics","BALLIST","B2","183","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Two","772273.0","2940000.0","LEYLAND ST","NULL","(42.3206614684915, -71.0706786712524)"
"None","IVPER","Missing Person Reported","PersMiss","E13","307","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","765742.0","2940000.0","WARDMAN RD","NULL","(42.3152942144034, -71.0948603330302)"
"None","IVPER","Investigate Person","InvPer","B2","602","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","763875.0","2950000.0","TREMONT ST","NULL","(42.3330809704282, -71.1016537555712)"
"None","IVMV","Auto Theft","07xx","C11","335","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part One","768268.0","2950000.0","COLEMAN ST","NULL","(42.34977000038, -71.0852941111549)"
"None","IVMV","Violations","VAL","E18","517","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Two","758371.0","2910000.0","FARADAY ST","NULL","(42.2428872885673, -71.1225468386427)"
"None","IVPER","Missing Person Reported","PersMiss","E18","498","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","759242.0","2920000.0","CLARE AVE","NULL","(42.2716248589699, -71.1191551211726)"
"None","IVMV","Auto Theft Recovery","07RV","B3","426","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Other","766199.0","2920000.0","BLUE HILL AVE","NULL","(42.2698591673855, -71.0934635306204)"
"None","IVPER","Verbal Disputes","Argue","C11","360","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","774241.0","2930000.0","CENTERVALE PARK","NULL","(42.2963228248319, -71.0635687992308)"
"None","MVA","Motor Vehicle Accident Response","MVAcc","C11","347","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","775499.0","2940000.0","EAST ST","NULL","(42.3075816739036, -71.0588387799221)"
"None","IVPER","Other","OTHER","E13","304","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Two","764827.0","2940000.0","COLUMBUS AVE","NULL","(42.317715332973, -71.09823048858)"
"None","MVA","Motor Vehicle Accident Response","MVAcc","D4","129","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","771285.0","2950000.0","BOYLSTON ST","NULL","(42.3509590913515, -71.074127800098)"
"None","ARREST","Recovered Stolen Property","13xx","D4","273","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Two","769934.0","2950000.0","MASSACHUSETTS AVE","NULL","(42.3382557194357, -71.0792091733141)"
"None","NULL","Larceny","06xx","D4","143","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part One","769891.0","2950000.0","EXETER ST","NULL","(42.349098209918, -71.0792961787589)"
"None","PERGUN","Aggravated Assault","04xx","E13","303","2015-07-24T00:00:00","Firearm","False","False","None","2015","7","Friday","Part One","764802.0","2940000.0","COLUMBUS AVE","NULL","(42.316141817736, -71.0983306446868)"
"None","MVA","Motor Vehicle Accident Response","MVAcc","E18","480","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","764719.0","2920000.0","CUMMINS HWY","NULL","(42.2702218079115, -71.098927350212)"
"None","BE","Residential Burglary","05RB","B2","326","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part One","770991.0","2940000.0","LAWRENCE AVE","NULL","(42.3111605501317, -71.0754809266423)"
"None","MVA","Motor Vehicle Accident Response","MVAcc","A1","125","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","772910.0","2950000.0","STUART ST","NULL","(42.3506443814361, -71.0681158451681)"
"None","MVA","Motor Vehicle Accident Response","MVAcc","C6","186","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","774399.0","2940000.0","MASSACHUSETTS AVE","NULL","(42.3219865684482, -71.0628066615749)"
"None","MVA","Motor Vehicle Accident Response","MVAcc","D14","802","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","754893.0","2950000.0","CAMBRIDGE ST","NULL","(42.3546836124004, -71.1347461953679)"
"None","NULL","Other","OTHER","A1","98","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Two","775817.0","2960000.0","DEVONSHIRE ST","NULL","(42.3579918875619, -71.0573096461853)"
"None","MVA","Motor Vehicle Accident Response","MVAcc","D4","162","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","773372.0","2950000.0","SHAWMUT AVE","NULL","(42.3455722419099, -71.0664416808803)"
"None","BE","Residential Burglary","05RB","D14","773","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part One","748215.0","2950000.0","FOSTER ST","NULL","(42.3404740031101, -71.1595292958094)"
"None","NIDV","Investigate Person","InvPer","C11","344","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","772773.0","2940000.0","CORONA ST","NULL","(42.3014619763205, -71.0689595932687)"
"None","NULL","Larceny","06xx","D14","784","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part One","751419.0","2950000.0","CAMBRIDGE ST","NULL","(42.3499623997296, -71.1476253114255)"
"None","AB","Aggravated Assault","04xx","C11","461","2015-07-24T00:00:00","Blunt Object","False","False","None","2015","7","Friday","Part One","771227.0","2930000.0","WASHINGTON ST","NULL","(42.3002255113712, -71.0746831368049)"
"None","NULL","Auto Theft","07xx","A15","50","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part One","771042.0","2970000.0","CAMBRIDGE ST","NULL","(42.3837896177819, -71.0748060701206)"
"None","NULL","Other Burglary","05OH","E5","562","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part One","757607.0","2930000.0","BEXLEY RD","NULL","(42.2874332707206, -71.1251030132382)"
"None","NULL","Larceny","06xx","A1","73","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part One","774860.0","2960000.0","BEACON ST","NULL","(42.3581210089189, -71.0608525749521)"
"None","NULL","Larceny","06xx","A1","128","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part One","772207.0","2950000.0","COLUMBUS AVE","NULL","(42.3494447467791, -71.0707246047905)"
"None","NULL","Fraud","11xx","D14","816","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Two","755594.0","2960000.0","ALCOTT ST","NULL","(42.3579492896284, -71.1321356967612)"
"None","IVPER","Missing Person Reported","PersMiss","E18","545","2015-07-24T00:00:00","None","False","False","None","2015","7","Friday","Part Three","756067.0","2920000.0","GORDON AVE","NULL","(42.2599256671168, -71.1309563032226)"
"None","I00040","Other","OTHER","NULL","0","2015-07-24T00:05:00","None","False","False","None","2015","7","Friday","Part Two","None","None","NULL","WASHINGTON ST","(0.0, 0.0)"
"None","MVA","Robbery","03xx","C11","350","2015-07-24T01:31:00","Personal Weapon (hand  foot  etc.)","False","False","None","2015","7","Friday","Part One","None","None","ADAMS ST"," DORCHESTER AVE ","(0.0, 0.0)"
"None","AB","Simple Assault","08xx","B2","326","2015-07-24T01:41:00","Personal Weapon (hand  foot  etc.)","False","False","None","2015","7","Friday","Part Two","None","None","FAYSTON ST","NULL","(0.0, 0.0)"
"None","I00015","Drug Violation","18xx","A1","117","2015-07-24T05:38:00","None","False","False","None","2015","7","Friday","Part Two","None","None","BOYLSTON SQ"," WASHINGTON ST ","(0.0, 0.0)"
"None","MVA","Motor Vehicle Accident Response","MVAcc","E18","503","2015-07-24T06:54:00","None","False","False","None","2015","7","Friday","Part Three","None","None","AMERICAN LEGION HWY","CURLEY ST","(0.0, 0.0)"
"None","I00039","Other","OTHER","A1","116","2015-07-24T07:35:00","None","False","False","None","2015","7","Friday","Part Two","None","None","BEACH ST","HARRISON AVE","(0.0, 0.0)"
"None","MVA","Motor Vehicle Accident Response","MVAcc","B3","468","2015-07-24T08:28:00","None","False","False","None","2015","7","Friday","Part Three","None","None","FOTTLER RD","HAZLETON ST","(0.0, 0.0)"
"None","MVA","Motor Vehicle Accident Response","MVAcc","D14","808","2015-07-24T08:53:00","None","False","False","None","2015","7","Friday","Part Three","None","None","LINCOLN ST","LITCHFIELD ST","(0.0, 0.0)"
"None","MVA","Motor Vehicle Accident Response","MVAcc","E13","608","2015-07-24T09:57:00","None","False","False","None","2015","7","Friday","Part Three","None","None","HEATH ST","S HUNTINGTON AVE","(0.0, 0.0)"
"None","VAND","Larceny From Motor Vehicle","06MV","NULL","0","2015-07-24T10:00:00","None","False","False","None","2015","7","Friday","Part One","None","None","NULL","ARBORWAY","(0.0, 0.0)"
"None","NULL","Larceny","06xx","E13","583","2015-07-24T10:27:00","None","False","False","None","2015","7","Friday","Part One","None","None","MINDEN ST","SCHILLER ST","(0.0, 0.0)"
"None","IVMV","Towed","Towed","D14","752","2015-07-24T10:48:00","None","False","False","None","2015","7","Friday","Part Three","None","None","BRACKETT ST","WASHINGTON ST","(0.0, 0.0)"
"None","MVA","Motor Vehicle Accident Response","MVAcc","D4","168","2015-07-24T11:07:00","None","False","False","None","2015","7","Friday","Part Three","None","None","E CONCORD ST","HARRISON AVE","(0.0, 0.0)"
"None","IVMV","Violations","VAL","B2","305","2015-07-24T11:28:00","None","False","False","None","2015","7","Friday","Part Two","None","None","MARTIN LUTHER KING JR BLVD"," WALNUT AVE ","(0.0, 0.0)"
